Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,League_Name,Season_Id
2021-04-21,Tottenham,Southampton,2,1,H,1.75,3.8,4.5,Premier League,2021
2021-04-21,Aston Villa,Man City,1,2,A,9.0,4.75,1.36,Premier League,2021
2021-04-22,Leicester,West Brom,3,0,H,1.53,3.8,6.0,Premier League,2021
2021-04-23,Arsenal,Everton,0,1,A,2.0,3.5,3.75,Premier League,2021
2021-04-24,Liverpool,Newcastle,1,1,D,1.22,6.5,12.0,Premier League,2021
2021-04-24,West Ham,Chelsea,0,1,A,4.75,3.6,1.75,Premier League,2021
2021-04-24,Sheffield United,Brighton,1,0,H,5.25,3.4,1.75,Premier League,2021
2021-04-25,Wolves,Burnley,0,4,A,2.0,3.4,3.9,Premier League,2021
2021-04-25,Leeds,Man United,0,0,D,4.0,4.2,1.75,Premier League,2021
2021-04-25,Aston Villa,West Brom,2,2,D,1.85,3.6,4.2,Premier League,2021
2021-04-26,Leicester,Crystal Palace,2,1,H,1.4,4.33,8.5,Premier League,2021
2021-04-30,Southampton,Leicester,1,1,D,3.8,3.8,1.9,Premier League,2021
2021-05-01,Crystal Palace,Man City,0,2,A,10.0,5.0,1.33,Premier League,2021
2021-05-01,Brighton,Leeds,2,0,H,2.05,3.5,3.5,Premier League,2021
2021-05-01,Chelsea,Fulham,2,0,H,1.44,4.4,7.5,Premier League,2021
2021-05-01,Everton,Aston Villa,1,2,A,1.95,3.6,3.8,Premier League,2021
2021-05-02,Newcastle,Arsenal,0,2,A,3.6,3.6,2.0,Premier League,2021
2021-05-02,Tottenham,Sheffield United,4,0,H,1.25,6.0,12.0,Premier League,2021
2021-05-03,West Brom,Wolves,1,1,D,2.9,3.2,2.5,Premier League,2021
2021-05-03,Burnley,West Ham,1,2,A,3.1,3.6,2.2,Premier League,2021
2021-05-07,Leicester,Newcastle,2,4,A,1.4,4.75,8.0,Premier League,2021
2021-05-08,Leeds,Tottenham,3,1,H,3.4,3.8,2.0,Premier League,2021
2021-05-08,Sheffield United,Crystal Palace,0,2,A,3.0,3.2,2.45,Premier League,2021
2021-05-08,Man City,Chelsea,1,2,A,1.9,3.4,4.2,Premier League,2021
2021-05-08,Liverpool,Southampton,2,0,H,1.25,6.0,11.0,Premier League,2021
2021-05-09,Wolves,Brighton,2,1,H,3.3,3.3,2.2,Premier League,2021
2021-05-09,Aston Villa,Man United,1,3,A,4.2,3.8,1.8,Premier League,2021
2021-05-09,West Ham,Everton,0,1,A,2.2,3.5,3.2,Premier League,2021
2021-05-09,Arsenal,West Brom,3,1,H,1.44,4.5,7.0,Premier League,2021
2021-05-10,Fulham,Burnley,0,2,A,2.2,3.4,3.3,Premier League,2021
2021-05-11,Man United,Leicester,1,2,A,2.5,3.4,2.8,Premier League,2021
2021-05-11,Southampton,Crystal Palace,3,1,H,2.05,3.6,3.5,Premier League,2021
2021-05-12,Chelsea,Arsenal,0,1,A,1.65,4.0,5.0,Premier League,2021
2021-05-13,Aston Villa,Everton,0,0,D,2.7,3.4,2.6,Premier League,2021
2021-05-13,Man United,Liverpool,2,4,A,3.0,3.75,2.2,Premier League,2021
2021-05-14,Newcastle,Man City,3,4,A,11.0,6.0,1.25,Premier League,2021
2021-05-15,Burnley,Leeds,0,4,A,3.2,3.75,2.1,Premier League,2021
2021-05-15,Southampton,Fulham,3,1,H,2.0,3.6,3.6,Premier League,2021
2021-05-15,Brighton,West Ham,1,1,D,2.9,3.6,2.3,Premier League,2021
2021-05-16,Crystal Palace,Aston Villa,3,2,H,3.0,3.6,2.25,Premier League,2021
2021-05-16,Tottenham,Wolves,2,0,H,1.5,4.33,6.5,Premier League,2021
2021-05-16,West Brom,Liverpool,1,2,A,12.0,6.5,1.22,Premier League,2021
2021-05-16,Everton,Sheffield United,0,1,A,1.36,4.75,8.5,Premier League,2021
2021-05-18,Man United,Fulham,1,1,D,1.28,6.0,9.0,Premier League,2021
2021-05-18,Southampton,Leeds,0,2,A,2.55,3.9,2.5,Premier League,2021
2021-05-18,Brighton,Man City,3,2,H,7.0,4.5,1.45,Premier League,2021
2021-05-18,Chelsea,Leicester,2,1,H,1.7,3.75,5.0,Premier League,2021
2021-05-19,Everton,Wolves,1,0,H,1.85,3.6,4.2,Premier League,2021
2021-05-19,Newcastle,Sheffield United,1,0,H,1.72,3.8,4.75,Premier League,2021
2021-05-19,Tottenham,Aston Villa,1,2,A,1.5,4.5,6.0,Premier League,2021
2021-05-19,Crystal Palace,Arsenal,1,3,A,6.0,4.5,1.5,Premier League,2021
2021-05-19,Burnley,Liverpool,0,3,A,11.0,7.0,1.22,Premier League,2021
2021-05-19,West Brom,West Ham,1,3,A,5.0,4.33,1.6,Premier League,2021
2021-05-23,Arsenal,Brighton,2,0,H,1.57,4.33,5.25,Premier League,2021
2021-05-23,Aston Villa,Chelsea,2,1,H,6.5,4.6,1.45,Premier League,2021
2021-05-23,Fulham,Newcastle,0,2,A,2.05,3.8,3.3,Premier League,2021
2021-05-23,Leeds,West Brom,3,1,H,1.4,5.25,6.5,Premier League,2021
2021-05-23,Leicester,Tottenham,2,4,A,2.0,4.0,3.3,Premier League,2021
2021-05-23,Liverpool,Crystal Palace,2,0,H,1.14,8.5,15.0,Premier League,2021
2021-05-23,Man City,Everton,5,0,H,1.44,5.0,6.5,Premier League,2021
2021-05-23,Sheffield United,Burnley,1,0,H,2.8,3.6,2.4,Premier League,2021
2021-05-23,West Ham,Southampton,3,0,H,1.65,4.0,5.0,Premier League,2021
2021-05-23,Wolves,Man United,1,2,A,2.5,3.5,2.7,Premier League,2021
2020-09-11,Watford,Middlesbrough,1,0,H,2.0,3.3,4.0,Championship,2021
2020-09-12,Birmingham,Brentford,1,0,H,4.5,3.6,1.8,Championship,2021
2020-09-12,Wycombe,Rotherham,0,1,A,2.8,3.4,2.5,Championship,2021
2020-09-12,Barnsley,Luton,0,1,A,2.1,3.4,3.6,Championship,2021
2020-09-12,Bournemouth,Blackburn,3,2,H,1.95,3.5,3.9,Championship,2021
2020-09-12,Bristol City,Coventry,2,1,H,2.2,3.3,3.4,Championship,2021
2020-09-12,Cardiff,Sheffield Weds,0,2,A,2.05,3.4,3.75,Championship,2021
2020-09-12,Derby,Reading,0,2,A,2.05,3.5,3.6,Championship,2021
2020-09-12,Huddersfield,Norwich,0,1,A,3.3,3.5,2.15,Championship,2021
2020-09-12,Millwall,Stoke,0,0,D,2.5,3.2,2.9,Championship,2021
2020-09-12,Preston,Swansea,0,1,A,2.3,3.25,3.25,Championship,2021
2020-09-12,QPR,Nott'm Forest,2,0,H,3.0,3.3,2.4,Championship,2021
2020-09-18,Coventry,QPR,3,2,H,2.4,3.25,3.1,Championship,2021
2020-09-19,Nott'm Forest,Cardiff,0,2,A,2.55,3.2,2.9,Championship,2021
2020-09-19,Blackburn,Wycombe,5,0,H,1.57,3.8,6.5,Championship,2021
2020-09-19,Brentford,Huddersfield,3,0,H,1.53,4.0,7.0,Championship,2021
2020-09-19,Luton,Derby,2,1,H,2.7,3.25,2.65,Championship,2021
2020-09-19,Middlesbrough,Bournemouth,1,1,D,2.9,3.25,2.5,Championship,2021
2020-09-19,Norwich,Preston,2,2,D,1.8,3.6,4.5,Championship,2021
2020-09-19,Reading,Barnsley,2,0,H,2.4,3.3,3.0,Championship,2021
2020-09-19,Rotherham,Millwall,0,1,A,2.8,3.1,2.7,Championship,2021
2020-09-19,Sheffield Weds,Watford,0,0,D,2.87,3.25,2.55,Championship,2021
2020-09-19,Swansea,Birmingham,0,0,D,2.05,3.2,3.9,Championship,2021
2020-09-20,Stoke,Bristol City,0,2,A,2.0,3.5,3.8,Championship,2021
2020-09-25,Huddersfield,Nott'm Forest,1,0,H,3.0,3.2,2.45,Championship,2021
2020-09-26,Watford,Luton,1,0,H,1.7,3.75,5.25,Championship,2021
2020-09-26,Wycombe,Swansea,0,2,A,4.75,3.7,1.75,Championship,2021
2020-09-26,Barnsley,Coventry,0,0,D,2.2,3.3,3.4,Championship,2021
2020-09-26,Birmingham,Rotherham,1,1,D,2.2,3.3,3.4,Championship,2021
2020-09-26,Cardiff,Reading,1,2,A,2.1,3.4,3.5,Championship,2021
2020-09-26,Derby,Blackburn,0,4,A,2.75,3.25,2.62,Championship,2021
2020-09-26,Millwall,Brentford,1,1,D,3.5,3.3,2.15,Championship,2021
2020-09-26,Preston,Stoke,0,1,A,2.45,3.2,3.0,Championship,2021
2020-09-26,QPR,Middlesbrough,1,1,D,2.62,3.25,2.75,Championship,2021
2020-09-27,Bristol City,Sheffield Weds,2,0,H,2.55,3.25,2.87,Championship,2021
2020-09-27,Bournemouth,Norwich,1,0,H,2.4,3.4,2.9,Championship,2021
2020-10-02,Coventry,Bournemouth,1,3,A,3.7,3.3,2.1,Championship,2021
2020-10-03,Norwich,Derby,0,1,A,1.65,4.0,5.0,Championship,2021
2020-10-03,Blackburn,Cardiff,0,0,D,2.2,3.25,3.5,Championship,2021
2020-10-03,Luton,Wycombe,2,0,H,1.72,3.6,5.0,Championship,2021
2020-10-03,Middlesbrough,Barnsley,2,1,H,2.2,3.4,3.3,Championship,2021
2020-10-03,Nott'm Forest,Bristol City,1,2,A,2.62,3.3,2.7,Championship,2021
2020-10-03,Reading,Watford,1,0,H,3.4,3.2,2.25,Championship,2021
2020-10-03,Rotherham,Huddersfield,1,1,D,2.37,3.1,3.25,Championship,2021
2020-10-03,Sheffield Weds,QPR,1,1,D,2.0,3.5,3.8,Championship,2021
2020-10-03,Swansea,Millwall,2,1,H,2.37,3.1,3.25,Championship,2021
2020-10-04,Brentford,Preston,2,4,A,1.7,3.8,5.0,Championship,2021
2020-10-04,Stoke,Birmingham,1,1,D,2.25,3.1,3.5,Championship,2021
2020-10-16,Derby,Watford,0,1,A,3.4,3.25,2.2,Championship,2021
2020-10-17,Barnsley,Bristol City,2,2,D,2.8,3.4,2.5,Championship,2021
2020-10-17,Birmingham,Sheffield Weds,0,1,A,2.62,3.1,2.87,Championship,2021
2020-10-17,Blackburn,Nott'm Forest,0,1,A,1.95,3.4,4.0,Championship,2021
2020-10-17,Bournemouth,QPR,0,0,D,1.7,3.8,5.0,Championship,2021
2020-10-17,Brentford,Coventry,2,0,H,1.6,4.0,5.75,Championship,2021
2020-10-17,Luton,Stoke,0,2,A,3.1,3.2,2.4,Championship,2021
2020-10-17,Middlesbrough,Reading,0,0,D,2.15,3.3,3.5,Championship,2021
2020-10-17,Rotherham,Norwich,1,2,A,3.6,3.5,2.05,Championship,2021
2020-10-17,Swansea,Huddersfield,1,2,A,1.95,3.5,4.0,Championship,2021
2020-10-17,Wycombe,Millwall,1,2,A,5.0,3.5,1.75,Championship,2021
2020-10-18,Preston,Cardiff,0,1,A,2.25,3.3,3.3,Championship,2021
2020-10-20,Bristol City,Middlesbrough,0,1,A,2.3,3.25,3.25,Championship,2021
2020-10-20,Coventry,Swansea,1,1,D,3.3,3.4,2.2,Championship,2021
2020-10-20,Huddersfield,Derby,1,0,H,2.4,3.2,3.1,Championship,2021
2020-10-20,Millwall,Luton,2,0,H,2.05,3.25,3.9,Championship,2021
2020-10-20,Norwich,Birmingham,1,0,H,1.66,3.75,5.5,Championship,2021
2020-10-20,Nott'm Forest,Rotherham,1,1,D,1.83,3.5,4.5,Championship,2021
2020-10-20,Reading,Wycombe,1,0,H,1.45,4.4,7.5,Championship,2021
2020-10-21,Cardiff,Bournemouth,1,1,D,3.2,3.25,2.3,Championship,2021
2020-10-21,QPR,Preston,0,2,A,2.5,3.3,2.87,Championship,2021
2020-10-21,Sheffield Weds,Brentford,1,2,A,3.4,3.4,2.15,Championship,2021
2020-10-21,Stoke,Barnsley,2,2,D,2.0,3.3,4.0,Championship,2021
2020-10-21,Watford,Blackburn,3,1,H,2.1,3.4,3.6,Championship,2021
2020-10-23,Nott'm Forest,Derby,1,1,D,1.9,3.3,4.33,Championship,2021
2020-10-24,Watford,Bournemouth,1,1,D,2.25,3.25,3.3,Championship,2021
2020-10-24,Bristol City,Swansea,1,1,D,2.6,3.3,2.75,Championship,2021
2020-10-24,Cardiff,Middlesbrough,1,1,D,2.37,3.2,3.1,Championship,2021
2020-10-24,Coventry,Blackburn,0,4,A,3.2,3.4,2.25,Championship,2021
2020-10-24,Huddersfield,Preston,1,2,A,2.8,3.2,2.6,Championship,2021
2020-10-24,Millwall,Barnsley,1,1,D,1.95,3.4,4.0,Championship,2021
2020-10-24,Norwich,Wycombe,2,1,H,1.25,6.0,12.0,Championship,2021
2020-10-24,QPR,Birmingham,0,0,D,2.37,3.4,3.0,Championship,2021
2020-10-24,Reading,Rotherham,3,0,H,2.0,3.4,3.75,Championship,2021
2020-10-24,Sheffield Weds,Luton,0,1,A,1.85,3.6,4.33,Championship,2021
2020-10-24,Stoke,Brentford,3,2,H,3.0,3.5,2.3,Championship,2021
2020-10-27,Barnsley,QPR,3,0,H,2.37,3.2,3.2,Championship,2021
2020-10-27,Blackburn,Reading,2,4,A,2.0,3.4,3.9,Championship,2021
2020-10-27,Brentford,Norwich,1,1,D,2.25,3.4,3.2,Championship,2021
2020-10-27,Middlesbrough,Coventry,2,0,H,1.9,3.3,4.33,Championship,2021
2020-10-27,Swansea,Stoke,2,0,H,2.5,3.1,3.0,Championship,2021
2020-10-27,Wycombe,Watford,1,1,D,7.5,4.0,1.5,Championship,2021
2020-10-28,Preston,Millwall,0,2,A,2.3,3.1,3.4,Championship,2021
2020-10-28,Birmingham,Huddersfield,2,1,H,2.45,3.1,3.1,Championship,2021
2020-10-28,Bournemouth,Bristol City,1,0,H,1.8,3.6,4.5,Championship,2021
2020-10-28,Derby,Cardiff,1,1,D,3.0,3.1,2.55,Championship,2021
2020-10-28,Luton,Nott'm Forest,1,1,D,3.0,3.1,2.5,Championship,2021
2020-10-28,Rotherham,Sheffield Weds,3,0,H,3.2,3.25,2.3,Championship,2021
2020-10-30,Coventry,Reading,3,2,H,3.25,3.25,2.3,Championship,2021
2020-10-31,Bristol City,Norwich,1,3,A,3.5,3.4,2.1,Championship,2021
2020-10-31,Barnsley,Watford,1,0,H,3.3,3.25,2.25,Championship,2021
2020-10-31,Bournemouth,Derby,1,1,D,1.65,3.75,5.75,Championship,2021
2020-10-31,Luton,Brentford,0,3,A,4.7,3.7,1.75,Championship,2021
2020-10-31,Middlesbrough,Nott'm Forest,1,0,H,2.4,3.1,3.2,Championship,2021
2020-10-31,Millwall,Huddersfield,0,3,A,2.0,3.2,4.2,Championship,2021
2020-10-31,Preston,Birmingham,1,2,A,2.1,3.2,3.8,Championship,2021
2020-10-31,QPR,Cardiff,3,2,H,3.0,3.2,2.45,Championship,2021
2020-10-31,Stoke,Rotherham,1,0,H,1.75,3.75,4.6,Championship,2021
2020-10-31,Swansea,Blackburn,2,0,H,2.3,3.4,3.1,Championship,2021
2020-10-31,Wycombe,Sheffield Weds,1,0,H,4.0,3.4,1.95,Championship,2021
2020-11-03,Brentford,Swansea,1,1,D,1.95,3.5,4.0,Championship,2021
2020-11-03,Huddersfield,Bristol City,1,2,A,2.62,3.2,2.8,Championship,2021
2020-11-03,Norwich,Millwall,0,0,D,1.9,3.6,4.0,Championship,2021
2020-11-03,Sheffield Weds,Bournemouth,1,0,H,4.2,3.3,2.0,Championship,2021
2020-11-03,Blackburn,Middlesbrough,0,0,D,2.37,3.25,3.1,Championship,2021
2020-11-03,Cardiff,Barnsley,3,0,H,2.15,3.4,3.4,Championship,2021
2020-11-04,Reading,Preston,0,3,A,2.5,3.25,2.9,Championship,2021
2020-11-04,Watford,Stoke,3,2,H,2.15,3.1,3.75,Championship,2021
2020-11-04,Birmingham,Wycombe,1,2,A,1.7,3.75,5.5,Championship,2021
2020-11-04,Derby,QPR,0,1,A,2.3,3.25,3.2,Championship,2021
2020-11-04,Nott'm Forest,Coventry,2,1,H,1.75,3.75,4.6,Championship,2021
2020-11-04,Rotherham,Luton,0,1,A,2.37,3.25,3.2,Championship,2021
2020-11-06,Cardiff,Bristol City,0,1,A,2.2,3.3,3.4,Championship,2021
2020-11-07,Reading,Stoke,0,3,A,2.8,3.1,2.6,Championship,2021
2020-11-07,Birmingham,Bournemouth,1,3,A,3.8,3.4,2.05,Championship,2021
2020-11-07,Blackburn,QPR,3,1,H,1.9,3.6,4.0,Championship,2021
2020-11-07,Brentford,Middlesbrough,0,0,D,1.8,3.6,4.5,Championship,2021
2020-11-07,Derby,Barnsley,0,2,A,2.5,3.2,3.0,Championship,2021
2020-11-07,Huddersfield,Luton,1,1,D,2.25,3.2,3.4,Championship,2021
2020-11-07,Norwich,Swansea,1,0,H,2.05,3.4,3.75,Championship,2021
2020-11-07,Nott'm Forest,Wycombe,2,0,H,1.66,3.6,5.75,Championship,2021
2020-11-07,Rotherham,Preston,2,1,H,3.2,3.3,2.3,Championship,2021
2020-11-07,Sheffield Weds,Millwall,0,0,D,2.7,3.25,2.7,Championship,2021
2020-11-07,Watford,Coventry,3,2,H,1.66,3.75,5.75,Championship,2021
2020-11-20,Coventry,Birmingham,0,0,D,2.9,3.2,2.55,Championship,2021
2020-11-21,Bournemouth,Reading,4,2,H,1.7,3.8,5.0,Championship,2021
2020-11-21,Barnsley,Nott'm Forest,2,0,H,2.55,3.25,2.87,Championship,2021
2020-11-21,Bristol City,Derby,1,0,H,2.15,3.4,3.4,Championship,2021
2020-11-21,Luton,Blackburn,1,1,D,3.4,3.5,2.1,Championship,2021
2020-11-21,Middlesbrough,Norwich,0,1,A,2.87,3.25,2.55,Championship,2021
2020-11-21,Millwall,Cardiff,1,1,D,2.5,3.1,3.0,Championship,2021
2020-11-21,Preston,Sheffield Weds,1,0,H,2.35,3.2,3.2,Championship,2021
2020-11-21,QPR,Watford,1,1,D,3.6,3.3,2.1,Championship,2021
2020-11-21,Stoke,Huddersfield,4,3,H,2.0,3.3,4.0,Championship,2021
2020-11-21,Swansea,Rotherham,1,0,H,1.7,3.7,5.25,Championship,2021
2020-11-21,Wycombe,Brentford,0,0,D,7.0,4.2,1.5,Championship,2021
2020-11-24,Luton,Birmingham,1,1,D,2.75,3.1,2.75,Championship,2021
2020-11-24,QPR,Rotherham,3,2,H,2.05,3.5,3.6,Championship,2021
2020-11-24,Stoke,Norwich,2,3,A,2.9,3.3,2.45,Championship,2021
2020-11-24,Wycombe,Huddersfield,0,0,D,3.3,3.4,2.2,Championship,2021
2020-11-24,Barnsley,Brentford,0,1,A,3.5,3.4,2.1,Championship,2021
2020-11-24,Preston,Blackburn,0,3,A,2.55,3.4,2.75,Championship,2021
2020-11-24,Bournemouth,Nott'm Forest,2,0,H,1.66,3.8,5.25,Championship,2021
2020-11-25,Middlesbrough,Derby,3,0,H,1.9,3.25,4.5,Championship,2021
2020-11-25,Millwall,Reading,1,1,D,2.2,3.25,3.4,Championship,2021
2020-11-25,Bristol City,Watford,0,0,D,3.6,3.25,2.15,Championship,2021
2020-11-25,Coventry,Cardiff,1,0,H,3.5,3.4,2.1,Championship,2021
2020-11-25,Swansea,Sheffield Weds,1,1,D,1.9,3.4,4.2,Championship,2021
2020-11-27,Brentford,QPR,2,1,H,1.65,3.9,5.5,Championship,2021
2020-11-28,Reading,Bristol City,3,1,H,2.5,3.25,2.9,Championship,2021
2020-11-28,Birmingham,Millwall,0,0,D,2.87,3.1,2.6,Championship,2021
2020-11-28,Blackburn,Barnsley,2,1,H,1.9,3.5,4.2,Championship,2021
2020-11-28,Cardiff,Luton,4,0,H,1.83,3.4,4.75,Championship,2021
2020-11-28,Derby,Wycombe,1,1,D,1.8,3.5,4.5,Championship,2021
2020-11-28,Huddersfield,Middlesbrough,3,2,H,3.2,3.2,2.3,Championship,2021
2020-11-28,Norwich,Coventry,1,1,D,1.55,4.2,6.0,Championship,2021
2020-11-28,Rotherham,Bournemouth,2,2,D,4.75,3.5,1.8,Championship,2021
2020-11-28,Sheffield Weds,Stoke,0,0,D,2.7,3.1,2.8,Championship,2021
2020-11-28,Watford,Preston,4,1,H,1.9,3.4,4.33,Championship,2021
2020-11-29,Nott'm Forest,Swansea,0,1,A,2.8,3.25,2.6,Championship,2021
2020-12-01,Cardiff,Huddersfield,3,0,H,1.9,3.5,4.2,Championship,2021
2020-12-01,Birmingham,Barnsley,1,2,A,2.6,3.2,2.87,Championship,2021
2020-12-01,Bournemouth,Preston,2,3,A,1.61,3.8,5.75,Championship,2021
2020-12-01,Derby,Coventry,1,1,D,2.25,3.3,3.25,Championship,2021
2020-12-01,QPR,Bristol City,1,2,A,2.3,3.3,3.2,Championship,2021
2020-12-01,Rotherham,Brentford,0,2,A,4.75,3.8,1.72,Championship,2021
2020-12-02,Middlesbrough,Swansea,2,1,H,2.6,3.1,2.9,Championship,2021
2020-12-02,Blackburn,Millwall,2,1,H,2.0,3.5,3.8,Championship,2021
2020-12-02,Luton,Norwich,3,1,H,3.25,3.6,2.15,Championship,2021
2020-12-02,Nott'm Forest,Watford,0,0,D,3.0,3.3,2.4,Championship,2021
2020-12-02,Sheffield Weds,Reading,1,1,D,2.5,3.25,2.9,Championship,2021
2020-12-02,Wycombe,Stoke,0,1,A,4.0,3.6,1.9,Championship,2021
2020-12-04,Barnsley,Bournemouth,0,4,A,3.6,3.4,2.1,Championship,2021
2020-12-05,Reading,Nott'm Forest,2,0,H,2.3,3.25,3.25,Championship,2021
2020-12-05,Brentford,Blackburn,2,2,D,1.95,3.5,3.9,Championship,2021
2020-12-05,Bristol City,Birmingham,0,1,A,2.2,3.25,3.4,Championship,2021
2020-12-05,Coventry,Rotherham,3,1,H,2.37,3.25,3.1,Championship,2021
2020-12-05,Huddersfield,QPR,2,0,H,2.37,3.4,3.0,Championship,2021
2020-12-05,Millwall,Derby,0,1,A,2.0,3.5,3.75,Championship,2021
2020-12-05,Norwich,Sheffield Weds,2,1,H,1.83,3.4,4.75,Championship,2021
2020-12-05,Preston,Wycombe,2,2,D,1.75,4.0,4.33,Championship,2021
2020-12-05,Stoke,Middlesbrough,1,0,H,2.55,3.2,2.9,Championship,2021
2020-12-05,Swansea,Luton,2,0,H,1.65,3.8,5.5,Championship,2021
2020-12-05,Watford,Cardiff,0,1,A,2.05,3.4,3.75,Championship,2021
2020-12-08,Coventry,Luton,0,0,D,2.25,3.3,3.3,Championship,2021
2020-12-08,Huddersfield,Sheffield Weds,2,0,H,2.5,3.3,2.9,Championship,2021
2020-12-08,Millwall,QPR,1,1,D,2.05,3.4,3.75,Championship,2021
2020-12-08,Stoke,Cardiff,1,2,A,2.6,3.2,2.9,Championship,2021
2020-12-08,Swansea,Bournemouth,0,0,D,2.87,3.3,2.5,Championship,2021
2020-12-08,Watford,Rotherham,2,0,H,1.44,4.5,7.0,Championship,2021
2020-12-09,Preston,Middlesbrough,3,0,H,3.0,3.3,2.4,Championship,2021
2020-12-09,Barnsley,Wycombe,2,1,H,1.65,3.75,5.75,Championship,2021
2020-12-09,Brentford,Derby,0,0,D,1.6,4.0,5.75,Championship,2021
2020-12-09,Bristol City,Blackburn,1,0,H,3.1,3.4,2.3,Championship,2021
2020-12-09,Norwich,Nott'm Forest,2,1,H,1.7,3.8,5.0,Championship,2021
2020-12-09,Reading,Birmingham,1,2,A,2.05,3.5,3.6,Championship,2021
2020-12-12,Cardiff,Swansea,0,2,A,2.4,3.3,3.0,Championship,2021
2020-12-12,Birmingham,Watford,0,1,A,4.0,3.3,2.0,Championship,2021
2020-12-12,Blackburn,Norwich,1,2,A,2.62,3.3,2.7,Championship,2021
2020-12-12,Bournemouth,Huddersfield,5,0,H,1.53,4.2,6.0,Championship,2021
2020-12-12,Derby,Stoke,0,0,D,2.87,3.3,2.5,Championship,2021
2020-12-12,Luton,Preston,3,0,H,2.87,3.4,2.45,Championship,2021
2020-12-12,Middlesbrough,Millwall,3,0,H,2.15,3.4,3.4,Championship,2021
2020-12-12,Nott'm Forest,Brentford,1,3,A,3.6,3.3,2.1,Championship,2021
2020-12-12,QPR,Reading,0,1,A,2.62,3.5,2.6,Championship,2021
2020-12-12,Rotherham,Bristol City,2,0,H,2.9,3.4,2.45,Championship,2021
2020-12-12,Sheffield Weds,Barnsley,1,2,A,2.6,3.25,2.8,Championship,2021
2020-12-12,Wycombe,Coventry,1,2,A,3.1,3.4,2.3,Championship,2021
2020-12-15,QPR,Stoke,0,0,D,2.7,3.3,2.62,Championship,2021
2020-12-15,Barnsley,Preston,2,1,H,2.25,3.3,3.3,Championship,2021
2020-12-15,Bournemouth,Wycombe,1,0,H,1.3,5.5,10.0,Championship,2021
2020-12-15,Bristol City,Millwall,0,2,A,2.75,3.1,2.75,Championship,2021
2020-12-15,Nott'm Forest,Sheffield Weds,2,0,H,2.25,3.1,3.5,Championship,2021
2020-12-15,Watford,Brentford,1,1,D,2.65,3.0,2.9,Championship,2021
2020-12-16,Derby,Swansea,2,0,H,3.25,3.2,2.3,Championship,2021
2020-12-16,Cardiff,Birmingham,3,2,H,1.95,3.3,4.2,Championship,2021
2020-12-16,Middlesbrough,Luton,1,0,H,1.75,3.5,5.25,Championship,2021
2020-12-16,Blackburn,Rotherham,2,1,H,1.57,3.8,6.5,Championship,2021
2020-12-16,Coventry,Huddersfield,0,0,D,2.25,3.5,3.1,Championship,2021
2020-12-16,Reading,Norwich,1,2,A,3.2,3.4,2.25,Championship,2021
2020-12-18,Preston,Bristol City,1,0,H,2.2,3.3,3.4,Championship,2021
2020-12-19,Norwich,Cardiff,2,0,H,1.9,3.6,3.9,Championship,2021
2020-12-19,Birmingham,Middlesbrough,1,4,A,3.4,3.1,2.3,Championship,2021
2020-12-19,Brentford,Reading,3,1,H,1.61,3.75,5.75,Championship,2021
2020-12-19,Huddersfield,Watford,2,0,H,3.6,3.5,2.05,Championship,2021
2020-12-19,Luton,Bournemouth,0,0,D,4.5,3.8,1.75,Championship,2021
2020-12-19,Millwall,Nott'm Forest,1,1,D,2.3,3.2,3.4,Championship,2021
2020-12-19,Sheffield Weds,Coventry,1,0,H,2.45,3.25,3.0,Championship,2021
2020-12-19,Stoke,Blackburn,1,0,H,2.7,3.4,2.6,Championship,2021
2020-12-19,Swansea,Barnsley,2,0,H,2.05,3.4,3.75,Championship,2021
2020-12-19,Wycombe,QPR,1,1,D,3.25,3.6,2.15,Championship,2021
2020-12-26,Barnsley,Huddersfield,2,1,H,2.1,3.4,3.5,Championship,2021
2020-12-26,Blackburn,Sheffield Weds,1,1,D,1.7,3.75,5.0,Championship,2021
2020-12-26,Bristol City,Wycombe,2,1,H,1.8,3.6,4.33,Championship,2021
2020-12-26,Cardiff,Brentford,2,3,A,3.3,3.2,2.2,Championship,2021
2020-12-26,Coventry,Stoke,0,0,D,2.9,3.1,2.6,Championship,2021
2020-12-26,Derby,Preston,0,1,A,2.3,3.25,3.2,Championship,2021
2020-12-26,Nott'm Forest,Birmingham,0,0,D,2.2,3.25,3.25,Championship,2021
2020-12-26,QPR,Swansea,0,2,A,3.0,3.2,2.4,Championship,2021
2020-12-26,Reading,Luton,2,1,H,2.05,3.3,3.6,Championship,2021
2020-12-26,Watford,Norwich,1,0,H,2.55,3.2,2.8,Championship,2021
2020-12-29,Birmingham,Derby,0,4,A,2.8,3.0,2.75,Championship,2021
2020-12-29,Sheffield Weds,Middlesbrough,2,1,H,3.8,3.1,2.15,Championship,2021
2020-12-29,Huddersfield,Blackburn,2,1,H,3.3,3.4,2.2,Championship,2021
2020-12-29,Luton,Bristol City,2,1,H,2.15,3.25,3.6,Championship,2021
2020-12-29,Norwich,QPR,1,1,D,1.55,4.2,5.75,Championship,2021
2020-12-29,Preston,Coventry,2,0,H,2.25,3.1,3.5,Championship,2021
2020-12-29,Rotherham,Barnsley,1,2,A,3.8,3.3,2.05,Championship,2021
2020-12-29,Wycombe,Cardiff,2,1,H,4.2,3.4,1.95,Championship,2021
